Timestamp
2024-06-23 10:49:00.109832
2024-06-23 10:49:00.427568,0,3513,0,52,0
2024-06-23 10:49:01.136043,0,3513,0,52,0
2024-06-23 10:50:51.267635
2024-06-23 10:50:51.805209,0,3513,0,52,0
2024-06-23 10:50:52.280239,0,3513,0,52,0
2024-06-23 10:50:52.805153,0,3513,0,52,0
2024-06-23 10:50:53.302434,0,3513,0,52,0
2024-06-23 10:50:53.812984,0,3513,0,52,0
2024-06-23 10:50:54.289875,0,3513,0,52,0
2024-06-23 10:50:54.804844,0,3513,0,52,0
2024-06-23 10:50:55.288485,0,3513,0,52,0
2024-06-23 10:50:55.818605,0,3513,0,52,0
2024-06-23 10:50:56.304954,0,3513,0,52,0
2024-06-23 10:50:56.813197,0,3513,0,52,0
2024-06-23 10:50:57.318916,0,3513,0,52,0
2024-06-23 10:50:57.811267,0,3513,0,52,0
2024-06-23 10:50:58.312564,0,3513,0,52,0
2024-06-23 10:50:58.803000,0,3513,0,52,0
2024-06-23 10:50:59.319176,0,3513,0,52,0
2024-06-23 10:50:59.808196,0,3513,0,52,0
2024-06-23 10:51:00.321437,0,3513,0,52,0
2024-06-23 10:51:00.828381,0,3513,0,52,0
2024-06-23 10:51:01.334808,0,3513,0,52,0
2024-06-23 10:51:01.810776,0,3513,0,52,0
2024-06-23 10:51:02.331172,0,3513,0,52,0
2024-06-23 10:51:02.812327,0,3513,0,52,0
2024-06-23 10:51:03.335257,0,3513,0,52,0
2024-06-23 10:51:03.804488,0,3513,0,52,0
2024-06-23 10:51:04.336284,0,3513,0,52,0
2024-06-23 10:51:04.803843,0,3513,0,52,0
2024-06-23 10:51:05.349143,0,3513,0,52,0
2024-06-23 10:51:05.817916,0,3513,0,52,0
2024-06-23 10:51:06.351033,0,3513,0,52,0
2024-06-23 10:51:06.807392,0,3513,0,52,0
2024-06-23 10:51:07.361319,0,3513,0,52,0
2024-06-23 10:51:07.813037,0,3513,0,52,0
2024-06-23 10:51:08.359890,0,3513,0,52,0
2024-06-23 10:51:08.809842,0,3513,0,52,0
2024-06-23 10:51:09.367648,0,3513,0,52,0
2024-06-23 10:51:09.813710,0,3513,0,52,0
2024-06-23 10:51:10.368330,0,3513,0,52,0
2024-06-23 10:51:10.817724,0,3513,0,52,0
2024-06-23 10:51:11.384722,0,3513,0,52,0
2024-06-23 10:51:11.810756,0,3513,0,52,0
2024-06-23 10:51:12.381284,0,3513,0,52,0
2024-06-23 10:51:12.811369,0,3513,0,52,0
2024-06-23 10:51:13.384724,0,3513,0,52,0
2024-06-23 10:51:13.833078,0,3513,0,52,0
2024-06-23 10:51:14.391101,0,3513,0,52,0
2024-06-23 10:51:14.809504,0,3513,0,52,0
2024-06-23 10:51:15.397666,0,3513,0,194,0
2024-06-23 10:51:15.820867,0,3513,0,52,0
2024-06-23 10:51:16.409195,0,3513,0,52,0
2024-06-23 10:51:16.819627,0,3513,0,52,0
2024-06-23 10:51:17.412362,0,3513,0,52,0
2024-06-23 10:51:17.824013,0,3513,0,52,0
2024-06-23 10:51:18.413787,0,3513,0,52,0
2024-06-23 10:51:18.816215,0,3513,0,52,0
2024-06-23 10:51:19.413650,0,3513,0,52,0
2024-06-23 10:51:19.810480,0,3513,0,52,0
2024-06-23 10:51:20.429628,0,3513,0,52,0
2024-06-23 10:51:20.819055,0,3513,0,52,0
2024-06-23 10:51:21.437857,0,3513,0,52,0
2024-06-23 10:51:21.845918,0,3513,0,52,0
2024-06-23 10:51:22.432859,0,3513,0,52,0
2024-06-23 10:51:22.853273,0,3513,0,52,0
2024-06-23 10:51:23.439784,0,3513,0,52,0
2024-06-23 10:51:23.806927,0,3513,0,52,0
2024-06-23 10:51:24.448413,0,3513,0,52,0
2024-06-23 10:51:24.810321,0,3513,0,52,0
2024-06-23 10:51:25.441572,0,3513,0,52,0
2024-06-23 10:51:25.823538,0,3513,0,52,0
2024-06-23 10:51:26.454517,0,3513,0,52,0
2024-06-23 10:51:26.940860,0,3513,0,52,0
2024-06-23 10:51:27.462930,0,3513,0,52,0
2024-06-23 10:51:27.838741,0,3513,0,52,0
2024-06-23 10:51:28.455781,0,3513,0,52,0
2024-06-23 10:51:28.827335,0,3513,0,52,0
2024-06-23 10:51:29.473459,0,3513,0,52,0
2024-06-23 10:51:29.825232,0,3513,0,52,0
2024-06-23 10:51:30.471331,0,3513,0,52,0
2024-06-23 10:51:30.858160,0,3513,0,52,0
2024-06-23 10:51:31.476904,0,3513,0,52,0
2024-06-23 10:51:31.840062,0,3513,0,52,0
2024-06-23 10:51:32.482324,0,3513,0,52,0
2024-06-23 10:51:32.841981,0,3513,0,52,0
2024-06-23 10:51:33.524889,0,3513,0,52,0
2024-06-23 10:51:33.932100,0,3513,0,52,0
2024-06-23 10:51:34.497967,0,3513,0,52,0
2024-06-23 10:51:34.868126,0,3513,0,52,0
2024-06-23 10:51:35.509366,0,3513,0,52,0
2024-06-23 10:51:35.874388,0,3513,0,52,0
2024-06-23 10:51:36.502194,0,3513,0,52,0
2024-06-23 10:51:36.863436,0,3513,0,52,0
2024-06-23 10:51:37.514914,0,3513,0,52,0
2024-06-23 10:51:37.875881,0,3513,0,52,0
2024-06-23 10:51:38.520451,0,3513,0,52,0
2024-06-23 10:51:38.925914,0,3513,0,52,0
2024-06-23 10:51:39.522222,0,3513,0,52,0
2024-06-23 10:51:39.886161,0,3513,0,52,0
2024-06-23 10:51:40.540528,0,3513,0,52,0
2024-06-23 10:51:40.903372,0,3513,0,52,0
2024-06-23 10:51:41.539442,0,3513,0,52,0
2024-06-23 10:51:42.003263,0,3513,0,52,0
2024-06-23 10:51:42.550001,0,3590,0,128,0
2024-06-23 10:51:42.941023,0,3514,0,52,0
2024-06-23 10:51:43.554516,0,3514,0,52,0
2024-06-23 10:51:43.946472,0,3514,0,52,0
2024-06-23 10:51:44.565128,0,3514,0,52,0
2024-06-23 10:51:44.963084,0,3514,0,52,0
2024-06-23 10:51:45.574576,0,3514,0,52,0
2024-06-23 10:51:45.982306,0,3514,0,52,0
2024-06-23 10:51:46.564436,0,3514,0,52,0
2024-06-23 10:51:46.993947,0,3514,0,52,0
2024-06-23 10:51:47.579006,0,3514,0,52,0
2024-06-23 10:51:48.054139,0,3514,0,52,0
2024-06-23 10:51:48.582187,0,3514,0,130,0
2024-06-23 10:51:48.993721,0,3514,0,52,0
2024-06-23 10:51:49.594272,0,3514,0,52,0
2024-06-23 10:51:50.136828,0,3514,0,52,0
2024-06-23 10:51:51.455789,0,3514,0,52,0
2024-06-23 10:51:51.492706,0,3514,0,52,0
2024-06-23 10:51:52.446568,0,3514,0,52,0
2024-06-23 10:51:53.463582,0,3515,0,52,0
2024-06-23 10:51:53.497924,0,3515,0,52,0
2024-06-23 10:51:54.456536,0,3515,0,52,0
2024-06-23 10:51:54.487518,0,3515,0,52,0
2024-06-23 10:51:55.454441,0,3515,0,52,0
2024-06-23 10:51:56.468546,0,3515,0,52,0
2024-06-23 10:51:56.516347,0,3515,0,52,0
2024-06-23 10:51:57.454880,0,3515,0,52,0
2024-06-23 10:51:57.482025,0,3515,0,52,0
2024-06-23 10:51:58.448303,0,3515,0,52,0
2024-06-23 10:51:59.454714,0,3515,0,52,0
2024-06-23 10:51:59.490615,0,3515,0,52,0
2024-06-23 10:52:00.457006,0,3515,0,52,0
2024-06-23 10:52:00.486606,0,3515,0,52,0
2024-06-23 10:52:01.550907,0,3515,0,52,0
2024-06-23 10:52:01.596862,0,3515,0,52,0
2024-06-23 10:52:02.447801,0,3515,0,52,0
2024-06-23 10:52:03.455927,0,3515,0,52,0
2024-06-23 10:52:03.485231,0,3515,0,52,0
2024-06-23 10:52:04.450327,0,3515,0,52,0
2024-06-23 10:52:05.451212,0,3515,0,52,0
2024-06-23 10:52:05.480486,0,3515,0,52,0
2024-06-23 10:52:06.448506,0,3515,0,52,0
2024-06-23 10:52:07.445524,0,3515,0,52,0
2024-06-23 10:52:07.477868,0,3515,0,52,0
2024-06-23 10:52:08.452951,0,3515,0,52,0
2024-06-23 10:52:08.477761,0,3515,0,52,0
2024-06-23 10:52:09.456333,0,3515,0,52,0
2024-06-23 10:52:09.481343,0,3515,0,52,0
2024-06-23 10:52:10.450430,0,3515,0,52,0
2024-06-23 10:52:10.475597,0,3515,0,52,0
2024-06-23 10:52:11.455317,0,3515,0,52,0
2024-06-23 10:52:12.447727,0,3515,0,52,0
2024-06-23 10:52:12.484692,0,3515,0,52,0
2024-06-23 10:52:13.447808,0,3515,0,52,0
2024-06-23 10:52:13.478587,0,3515,0,52,0
2024-06-23 10:52:14.450580,0,3515,0,52,0
2024-06-23 10:52:15.447177,0,3515,0,52,0
2024-06-23 10:52:15.475095,0,3515,0,52,0
2024-06-23 10:52:16.447317,0,3515,0,52,0
2024-06-23 10:52:16.477670,0,3515,0,52,0
2024-06-23 10:52:17.456271,0,3515,0,52,0
2024-06-23 10:52:18.445644,0,3515,0,52,0
2024-06-23 10:52:18.476342,0,3515,0,52,0
2024-06-23 10:52:19.450430,0,3515,0,52,0
2024-06-23 10:52:20.453155,0,3515,0,52,0
2024-06-23 10:52:20.476715,0,3515,0,52,0
2024-06-23 10:52:21.450622,0,3515,0,52,0
2024-06-23 10:52:22.442713,0,3515,0,52,0
2024-06-23 10:52:22.472487,0,3515,0,52,0
2024-06-23 10:52:23.456655,0,3515,0,52,0
2024-06-23 10:52:23.485895,0,3515,0,52,0
2024-06-23 10:52:24.449960,0,3515,0,52,0
2024-06-23 10:52:24.478908,0,3515,0,52,0
2024-06-23 10:52:25.447849,0,3515,0,52,0
2024-06-23 10:52:26.455753,0,3515,0,52,0
2024-06-23 10:52:26.489994,0,3515,0,52,0
2024-06-23 10:52:27.456235,0,3515,0,52,0
2024-06-23 10:52:28.450368,0,3515,0,52,0
2024-06-23 10:52:28.475485,0,3515,0,52,0
2024-06-23 10:52:29.451092,0,3515,0,52,0
2024-06-23 10:52:29.479329,0,3515,0,52,0
2024-06-23 10:52:30.451253,0,3515,0,52,0
2024-06-23 10:52:31.462192,0,3515,0,52,0
2024-06-23 10:52:31.494176,0,3515,0,52,0
2024-06-23 10:52:32.453267,0,3515,0,52,0
2024-06-23 10:52:32.482791,0,3515,0,52,0
2024-06-23 10:52:33.456616,0,3515,0,52,0
2024-06-23 10:52:33.485166,0,3515,0,52,0
2024-06-23 10:52:34.459724,0,3515,0,52,0
2024-06-23 10:52:35.452473,0,3515,0,52,0
2024-06-23 10:52:35.477908,0,3515,0,52,0
2024-06-23 10:52:36.452488,0,3515,0,52,0
2024-06-23 10:52:36.487683,0,3515,0,52,0
2024-06-23 10:52:37.448193,0,3515,0,52,0
2024-06-23 10:52:38.441445,0,3515,0,52,0
2024-06-23 10:52:38.473135,0,3515,0,52,0
2024-06-23 10:52:39.459201,0,3515,0,52,0
2024-06-23 10:52:39.487714,0,3515,0,52,0
2024-06-23 10:52:40.450407,0,3515,0,52,0
2024-06-23 10:52:41.459454,0,3591,0,128,0
2024-06-23 10:52:41.488471,0,3515,0,52,0
2024-06-23 10:52:42.452362,0,3515,0,52,0
2024-06-23 10:52:43.457176,0,3515,0,52,0
2024-06-23 10:52:43.492313,0,3515,0,52,0
2024-06-23 10:52:44.666754,0,3515,0,52,0
2024-06-23 10:52:44.700800,0,3515,0,52,0
2024-06-23 10:52:45.639024,0,3515,0,52,0
2024-06-23 10:52:46.458035,0,3515,0,52,0
2024-06-23 10:52:46.508747,0,3515,0,52,0
2024-06-23 10:52:47.637688,0,3515,0,52,0
2024-06-23 10:52:47.666961,0,3515,0,52,0
2024-06-23 10:52:48.704214,0,3515,0,52,0
2024-06-23 10:52:48.796611,0,3515,0,52,0
2024-06-23 10:52:49.850472,0,3515,0,52,0
2024-06-23 10:52:56.461782,0,3515,0,52,0
2024-06-23 10:52:56.501003,0,3515,0,52,0
2024-06-23 10:52:58.972452,0,3515,0,52,0
2024-06-23 10:52:59.014650,0,3515,0,52,0
2024-06-23 10:52:59.875049,0,3515,0,52,0
2024-06-23 10:53:00.001159,0,3515,0,52,0
2024-06-23 10:53:00.843874,0,3515,0,52,0
2024-06-23 10:53:01.002669,0,3515,0,52,0
2024-06-23 10:53:01.904274,0,3515,0,52,0
2024-06-23 10:53:02.448854,0,3516,0,52,0
2024-06-23 10:53:03.454757,0,3516,0,52,0
2024-06-23 10:53:03.486448,0,3516,0,52,0
2024-06-23 10:53:04.462815,0,3516,0,194,0
2024-06-23 10:53:05.456890,0,3516,0,52,0
2024-06-23 10:53:05.497501,0,3516,0,52,0
2024-06-23 10:53:06.572350,0,3516,0,52,0
2024-06-23 10:53:06.622039,0,3516,0,52,0
